COORDX;COORDY;TIPO_UNID;NOME;NUMERO;CNES;HORARIO_FU;MUNICIPIO;JURISDICAO;ORIG_FID;BAIRRO;COD_MUN;CEP;SITUACAO;ZONA;LOGRADOURO;DATA;TELEFONE;SIGLA;EMAIL;GESTAO;SIGLA_EXTE;TIPO_ESTAB;FONTE;Id
-40,3921585449786;-19,6901021937332;"""""";POSTO DE SAUDE CAVALINHOS;S/N;2797062;;João Neiva;Municipal;;CAVALINHO;320313;29680000;;;RUA PROJETADA;01/07/2019;(27)32585152;;"""""";M;;016;;1229
-40,3859998253564;-19,7580020446784;"""""";CREF NEIVA JOAO NEIVA;13;4044649;;João Neiva;Municipal;;CENTRO;320313;29680000;;;AV BRASIL PRACA DO GADIOLI;04/11/2019;(28)32583950;;"""""";M;;015;;1230
-40,3838512765448;-19,7583981343638;"""""";SECRETARIA MUNICIPAL DE SAUDE DE JOAO NEIVA;150;4044665;;João Neiva;Municipal;;CENTRO;320313;29680000;;;RUA FORTUNATO AFONSO TESSAROLO;23/08/2019;(27)32584759;;sms.jneiva@saude.es.gov.br;M;;002;;1231
-40,9795282642192;-18,5473469403885;"""""";UNIDADE DE SAUDE NELSON ONADIR GOMES;S/N;7742819;;Água Doce do Norte;Municipal;;VILA MARINHO;320016;29820000;;;RUA PRINCIPAL;07/10/2019;27 37591140;;sms.adn@ig.com.br;M;;001;;1232
-40,2854810016117;-18,5371019044455;"""""";UNIDADE DE SAUDE DA FAMILIA FLORIANO DALLAPARTE MILANESE;S/N;2485311;;Boa Esperança;Municipal;;VILA FERNANDES;320100;29845000;;;AVENIDA SAD TAVARES DE OLIVEIRA;02/08/2019;(27)37681143;;saude@pmbe.com.br;M;;016;;1233
-40,2232864770179;-18,5537082464187;"""""";UNIDADE SAUDE DA FAMILIA JOAO MARCHIORI;S/N;2485338;;Boa Esperança;Municipal;;BELA VISTA;320100;29845000;;;BELA VISTA;03/09/2019;(27)37681143;;saude@pmbe.com.br;M;;016;;1234
-40,4053540238415;-18,459559757079;"""""";UNIDADE BASICA DE SAUDE FERNANDES RONDELLI;S/N;2485273;;Boa Esperança;Municipal;;KM VINTE;320100;29845000;;;KM VINTE;25/11/2019;(27)37681143;;saude@pmbe.com.br;M;;001;;1235
-41,0270688366622;-20,6029007957077;"""""";UNIDADE BASICA DE SAUDE DE FRUTEIRAS;S/N;2547120;;Vargem Alta;Municipal;;SAO JOSE DE FRUTEIRA;320503;29295000;;;SAO JOSE DE FRUTEIRAS;29/04/2019;(28)35281010;;saude.valta@outlook.com;M;;001;;1236
-40,5426407668946;-19,0103429187901;"""""";ESF PROGRESSO;00000;7733496;;São Gabriel da Palha;Municipal;;PROGRESSO;320470;29780000;;;RUA VALDECIR CAVALCANTE;22/10/2019;27 37273137;;sms.sgpalha@saude.es.gov.br;M;;016;;1237
-40,7484841887742;-20,6346497298144;"""""";SEC MUNIC DE SAUDE ALF CHAVES VIGILANCIA AMBIENTAL;268;7849273;;Alfredo Chaves;Municipal;;CENTRO;320030;29240000;;;RUA CAIS COSTA PINTO;30/09/2019;27 32692709;;SEMUS@ALFREDOCHAVES.ES.GOV.BR;M;;013;;1238
-40,9170557967508;-21,0560642017917;"""""";UBS NOVA CANAA;S/N;7713142;;Marataízes;Municipal;;NOVA CANAA;320332;29345000;;;RUA PROJETADA;08/07/2019;283519-1178;;"""""";M;;001;;1239
-40,4135716418312;-18,6785739294403;"""""";UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA GERALDO LUBIANA;S/N;7739893;;Nova Venécia;Municipal;;AEROPORTO;320390;29830000;;;RUA SAO DANIEL COMBONI;05/06/2019;(27)3752-3957;;"""""";M;;001;;1240
-40,6310003775325;-19,5389991497299;"""""";ACADEMIA DA SAUDE BEIRA RIO COLATINA;S/N;7767234;;Colatina;Municipal;;COLATINA VELHA;320150;29700574;;;AVENIDA SENADOR MOACYR DALLA;18/06/2019;27 3722 4575;;"""""";M;;013;;1241
-40,3366717028109;-20,3215585380294;"""""";CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS;S/N;7681461;;Linhares;Municipal;;COLINA;320320;29900380;;;RUA GOVERNADOR BLEY;27/06/2019;33716757;;saude.bucal@linhares.es.gov.be;M;;018;;1242
-40,7994464716286;-19,9343043718597;"""""";USF SR VICTORIO DELAI LIMOEIRO DE SANTO ANTONIO;S/N;2490285;;Itarana;Municipal;;BELA VENEZA;320290;29620000;;;RUA PROJETADA;13/03/2019;(27)37201045;;"""""";M;;016;;1243
-40,3154525521852;-20,327510591003;"""""";CASA DE CUSTODIA DE VILA VELHA CASCUVV;S/N;9901507;;Vila Velha;Estadual;;PEDRA DAGUA;320520;29122100;;;RUA MESTRE GOMES;10/09/2019;31399511;;enfermagem.cascuvv@sejus.es.gov.br;E;;001;;1244
-40,4273783513824;-20,346056102877;"""""";REDE DE FRIO DE VIANA;S/N;9913971;;Viana;Municipal;;MARCILIO DE NORONHA;320510;29135407;;;RUA OSASCO;20/09/2019;"""""";;"""""";M;;009;;1245
-40,0965403406179;-19,1912705338385;"""""";CENTRAL DE REGULACAO MUNICIPAL DE SOORETAMA;159;9199101;;Sooretama;Municipal;;CENTRO;320501;29927000;;;RUA VITORIO BOBBIO;22/10/2019;2732731767;;apssooretama@hotmail.com;M;;003;;1246
-40,1074364610095;-19,190084588435;"""""";VIGILANCIA AMBIENTAL SOORETAMA;1115;9200673;;Sooretama;Municipal;;PARQUE SAO JORGE;320501;29927000;;;AVENIDA VISTA ALEGRE;22/10/2019;"""""";;apssooretama@hotmail.com;M;;021;;1247
-40,1506094009576;-18,8444363205656;"""""";UBS VARGEM GRANDE;01;9219153;;Jaguaré;Municipal;;VARGEM GRANDE;320305;29950000;;;COMUNIDADE VARGEM GRANDE;25/06/2019;(27) 997952430;;"""""";M;;001;;1248
-41,5079138468401;-20,2342687084214;"""""";FARMACIA MUNICIPAL DE SAUDE;457;9619305;;Ibatiba;Municipal;;CENTRO;320245;29395000;;;AVENIDA AFONSO CLAUDIO;20/08/2019;2835431614;;"""""";M;;009;;1249
-40,6153611932804;-19,4943472782544;"""""";CENTRO PRISIONAL FEMININO DE COLATINA CPFCOL;S/N;7997604;;Colatina;Estadual;;SANTA FE;320150;29700970;;;CORREGO SANTA FE;14/11/2019;"""""";;segurancadopaciente@sejus.es.gov.br;E;;001;;1250
-40,8556547651396;-19,8015078457931;"""""";CENTRAL MUNICIPAL DE REGULACAO;37;9657703;;Itaguaçu;Municipal;;CENTRO;320270;29690000;;;RUA JOSE THEODORO DE ANDRADE;03/07/2019;(27) 37251105;;regulacao@itaguacu.es.gov.br;M;;003;;1251
-39,8608792048541;-18,7152158965515;"""""";PROGRAMA MELHOR EM CASA;2220;9946586;;São Mateus;Municipal;;CENTRO;320490;29931340;;;AVENIDA JOSE TOZZI;04/11/2019;27 996095998;;"""""";M;;012;;1252
-40,9573526977971;-19,7818238925707;"""""";UNIDADE SANITARIA RURAL DE SOBREIRO;S/N;2445042;;Itaguaçu;Municipal;;CENTRO;320270;29690000;;;VILA DE SOBREIRO;02/09/2019;(27)37251105;;sms.itaguacu@saude.es.gov.br;M;;001;;1253
-40,2289163074595;-20,2005866363093;"""""";CAPS CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;155;9266453;;Serra;Municipal;;MORADA DE LARANJEIRA;320500;29166773;;;RUA DOS CARDEAIS;20/08/2019;(27) 3328-3153;;"""""";M;;017;;1254
-40,8440435270252;-19,2217754913263;"""""";CENTRAL DE REGULACAO MUNICIPAL;S/N;9221018;;Pancas;Municipal;;OPERARIO;320400;29750000;;;RUA ESPIRITO SANTO;23/11/2018;027998558582;;saude.pmpancas@gmail.com;M;;003;;1255
-41,2439999890601;-20,3679995852666;"""""";CENTRO MUNICIPAL DE FISIOTERAPIA E ACADEMIA DE SAUDE;63;9665285;;Conceição do Castelo;Municipal;;CENTRO;320170;29370000;;;RUA JOAO BATISTA DOS SANTOS;06/11/2019;(28) 3547-1368;;SAUDE@CONCEICAODOCASTELO.ES.GOV.BR;M;;015;;1256
-40,2473471845074;-20,196689250063;"""""";HEMOES SERRA;S/N;9668993;;Serra;Estadual;;LARANJEIRAS;320500;29165680;;;RUA EUDES SCHERRER;03/07/2019;027 32189242;;"""""";E;;010;;1257
-40,9835890094861;-18,5468887609835;"""""";CENTRAL DE REGULACAO DO ACESSO;S/N;9541985;;Água Doce do Norte;Municipal;;CENTRO;320016;29820000;;;RUA JOSE MERCON VIEIRA;08/07/2019;27 37591140;;"""""";M;;003;;1258
-41,6826505046143;-20,6208567917762;"""""";ACADEMIA DE SAUDE;S/N;7961766;;Divino de São Lourenço;Municipal;;SANTA CRUZ;320180;29590000;;;AV PEDRO BATISTA DE AGUIAR;12/07/2019;"""""";;"""""";M;;015;;1259
-40,3945459344338;-20,3019628293338;"""""";CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE CARIACICA;S/N;9053980;;Cariacica;Municipal;;ALTO LAGE;320130;29151055;;;RODOVIA GOVERNADOR JOSE SETE;03/09/2019;27 32261975;;"""""";M;;016;;1260
-40,266091587104;-19,8246484913502;"""""";VIGILANCIA EM SAUDE DO TRABALHADOR;20;9086951;;Aracruz;Municipal;;MOROBA;320060;29192733;;;AVENIDA MOROBA;19/08/2019;"""""";;"""""";M;;023;;1261
-40,5946545843692;-19,9365408333327;"""""";REDE CUIDAR SANTA TERESA;90;9496327;;Santa Teresa;Municipal;;CENTRO;320460;29650000;;;SEBASTIANO ZAMPROGNO;09/09/2019;2732592988;;COORDENACAOREDECUIDAR@GMAIL.COM;M;;016;;1262
-41,2520949604017;-20,3603363458206;"""""";FARMACIA BASICA MUNICIPAL DR RITA DE CASSIA RIGO VENTORIN;300;9026924;;Conceição do Castelo;Municipal;;PEDRO RIGO;320170;29370000;;;RUA JOSE OLIVEIRA DE SOUZA;18/07/2019;28 35471144;;saude@conceicaodocastelo.es.gov.br;M;;009;;1263
-40,5931520086088;-19,2224674817626;"""""";FARMACIA BASICA MUNICIPAL;S/N;9032304;;Governador Lindenberg;Municipal;;NOVO BRASIL;320225;29724000;;;RUA ALVINO PAULO;28/06/2019;996063526;;"""""";M;;009;;1264
-41,163662157402;-20,8410382598382;"""""";UNIDADE DE PRONTO ATENDIMENTO DR ANTONIO JORGE ABIB NETTO;S/N;9132813;;Cachoeiro de Itapemirim;Municipal;;MARBRASA;320120;29313668;;;HORACY AMARANTES MATTOS;14/11/2019;283522-7244;;sms.cachoeiro@gmail.com;M;;008;;1265
-40,1083054548026;-18,0878937247022;"""""";UNIDADE SAUDE DE CRISTAL DO NORTE US 2;S/N;2484471;;Pedro Canário;Municipal;;CRISTAL DO NORTE;320405;29970000;;;RUA PROJETADA;21/10/2019;( );;apspc@hotmail.com;M;;016;;1266
-40,2221493932044;-18,7296630772033;"""""";USF NESTOR GOMES;S/N;2484161;;São Mateus;Municipal;;CENTRO;320490;29949065;;;RUA CACHOEIRA DO CARVO;04/11/2019;(27)37630046;;"""""";M;;001;;1267
-41,1567814076822;-20,8463991726011;"""""";CENTRO DE ATENDIMENTO PSQUIATRICO DR ARISTIDES A CAMPOS;23;2547783;;Cachoeiro de Itapemirim;Estadual;;MONTE CRISTO;320120;29312035;;;AVENIDA LEOPOLDINO SMAZARRO;01/08/2019;(28)35214221;;capaac@saude.es.gov.br;E;;006;;1268
-40,2935603028851;-18,5390437715213;"""""";UNIDADE DE SAUDE DA FAMILIA JACQUES GONCALVES VIEIRA;287;2494566;;Boa Esperança;Municipal;;CENTRO;320100;29845000;;;RUA DR PEDRO HERQUENHOFF;01/07/2019;(27)37681350;;saude@pmbe.com.br;M;;016;;1269
-41,0722802535128;-20,6929150064934;"""""";UNIDADE DE APOIO DE PEDRA BRANCA;S/N;2547139;;Vargem Alta;Municipal;;PEDRA BRANCA;320503;29295000;;;PEDRA BRANCA;24/07/2019;"""""";;"""""";M;;016;;1270
-40,659912257225;-20,3595026270394;"""""";CENTRO MUNICIPAL DE SAUDE DR HUMBERTO SALEME DO VALLE;27;2403129;;Domingos Martins;Municipal;;CENTRO;320190;29260000;;;EDUARDO SCHNEIDER;01/10/2019;(27)3268-2361;;secsau@domingosmartins.es.gov.br;M;;016;;1271
-41,1908642427831;-20,9174723693292;"""""";CENTRO ESPECIALIZADO EM REABILITACAO;S/N;9400680;;Atílio Vivacqua;Municipal;;NOSSA SENHORA APAREC;320070;29490000;;;NOSSA SENHORA APARECIDA;24/10/2019;"""""";;saude@pmav.es.gov.br;M;;015;;1272
-41,6586114492251;-20,7847187998062;"""""";ESF ANTONIO DE OLIVEIRA CATATAU;96;2447835;;Guaçui;Municipal;;BALANCA;320230;29560000;;;BR 482;05/07/2019;(28)35531336;;saude@guacui.es.gov.br;M;;001;;1273
-41,6886525289712;-20,7807927720352;"""""";ESF DR JOSE REZENDE VARGAS;S/N;2446960;;Guaçui;Municipal;;ANTONIO FRANCISCO MO;320230;29560000;;;LOTEAMENTO ANTONIO FRANCISCO MOREIRA;05/07/2019;(28)35531336;;saude@guacui.es.gov.br;M;;001;;1274
-41,686591883787;-20,7858087236472;"""""";ESF PEDRO VIEIRA NETTO;S/N;4044606;;Guaçui;Municipal;;PERIFERIA;320230;29560000;;;BR 482 KM 93;05/07/2019;(28)35531336;;saude@guacui.es.gov.br;M;;001;;1275
-41,8449997621659;-20,6889984780735;"""""";UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA DE PEDRA MENINA;S/N;2446456;;Dores do Rio Preto;Municipal;;DISTRITO DE PEDRA ME;320200;29580000;;;RUA PRINCIPAL;26/11/2019;(28)3559-3026;;sms.drpreto@saude.es.gov.br;M;;016;;1276
-39,9676426737414;-19,7036635206417;"""""";UNIDADE BASICA DE SAUDE INDIGENA DE COMBOIOS;S/N;2403986;;Aracruz;Municipal;;ALDEIA;320060;29190970;;;ALDEIA COMBOIOS;03/07/2019;(27) 3270-8252;;distritomges@saude.gov.br;M;;001;;1277
-40,0623001823825;-19,8284173334823;"""""";UNIDADE BASICA DE SAUDE DE BARRA DO RIACHO;S/N;2769948;;Aracruz;Municipal;;BARRA DO RIACHO;320060;29197562;;;LUIZ CARIACICA DOS SANTOS;26/08/2019;(27) 3270-7976;;"""""";M;;001;;1278
-40,8909997735956;-18,7549994747892;"""""";CTA BARRA DE SAO FRANCISCO;S/N;9226753;;Barra de São Francisco;Municipal;;CENTRO;320090;29800000;;;CORONEL DJALMA BORGES;04/12/2019;"""""";;"""""";M;;016;;1279
-40,1457591556963;-19,8597239019774;"""""";UNIDADE BASICA DE SAUDE INDIGENA DE PAU BRASIL;S/N;2770199;;Aracruz;Municipal;;ALDEIA INDIGENA DE P;320060;29190970;;;POLO BASE PAU BRASIL;03/07/2019;(27)32501845 (27)32502892;;distritomges@saude.es.gov.br;M;;001;;1280
-40,0783825997008;-18,8317292714412;"""""";ESF GIRAL;S/N;2483947;;Jaguaré;Municipal;;GIRAL;320305;29950000;;;COMUNIDADE DO GIRAL;16/08/2019;(27) 997952430;;"""""";M;;001;;1281
-40,1703715419964;-18,9064107042565;"""""";ESF FATIMA;S/N;2484412;;Jaguaré;Municipal;;FATIMA;320305;29950000;;;RUA JOAO BOSCO;26/06/2019;(27) 997952430;;"""""";M;;016;;1282
-41,6720000536598;-21,1140001134915;"""""";PRONTO ATENDIMENTO PADRE GALENO;29;3170934;;Bom Jesus do Norte;Municipal;;SILVANA;320110;29460000;;;RUA ADOLFO PEREIRA DA SILVA;28/11/2019;28 3561525;;"""""";M;;016;;1283
-41,4120089037521;-20,4650715977368;"""""";NUCLEO DE APOIO A SAUDE DA FAMILIA;98;7251548;;Muniz Freire;Municipal;;CENTRO;320370;29380000;;;RUA CONEGO JOSE BAZZARELLA;02/09/2019;028 35441402;;"""""";M;;016;;1284
-40,3859998253564;-19,7580020446784;"""""";UNIDADE SANITARIA CRISTAL JOAO NEIVA;S/N;2797070;;João Neiva;Municipal;;CRISTAL;320313;29680000;;;AV JOSE REBUZZI SARCINELLI;01/07/2019;(27)32583111;;"""""";M;;001;;1285
-40,3881452741916;-19,7559254670115;"""""";UNIDADE S FLORESTA JOAO NEIVA;S/N;2797054;;João Neiva;Municipal;;FLORESTA;320313;29680000;;;RUA JACARANDAS;01/07/2019;(27)32583969;;"""""";M;;001;;1286
-40,3843202313198;-20,3450745886626;"""""";UNIDADE SANITARIA DE JOAO NEIVA;S/N;4044630;;João Neiva;Municipal;;CENTRO;320313;29680000;;;RUA EURICO SALLES;01/07/2019;(27)32582694;;"""""";M;;001;;1287
-40,3850495251543;-19,7507272823455;"""""";CAPS C DE ATENCAO PSICOSSOCIAL JOAO NEIVA;280;4044657;;João Neiva;Municipal;;CENTRO;320313;29680000;;;AV SETE DE SETEMBRO;23/08/2019;(27)32583974;;administrativo.saude@joaoneiva.es.gov.br;M;;017;;1288
-41,1478676094538;-20,8389974148447;"""""";UNIDADE BASICA DE SAUDE DOUTOR LUIZ CARLOS SANTANA;138;3125416;;Cachoeiro de Itapemirim;Municipal;;GILSON CARONE;320120;29310510;;;GERALDO AMBROSIO;22/11/2019;(28) 3517-6529;;semus@cachoeiro.es.gov.br;M;;001;;1289
-40,8560514382098;-19,8036987949535;"""""";UNIDADE DE SAUDE DA FAMILIA SEDE ITAGUACU;134;3135764;;Itaguaçu;Municipal;;CENTRO;320270;29690000;;;AV 17 DE FEVEREIRO;02/09/2019;(27)37251103;;sms.itaguacu@saude.es.gov.br;M;;001;;1290
-40,8091985591788;-21,0084101530152;"""""";ESF BARRA;S/N;2547384;;Marataízes;Municipal;;BARRA DO ITAPEMIRIM;320332;29345000;;;RUA DR JAYME DOS SANTOS NEVES;08/07/2019;283532-3377;;faturamentosaude@marataizes.es.gov.br;M;;001;;1291
-41,6410000950181;-20,3449979489208;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA DE SANTA ROSA MISTA;S/N;3092968;;Irupi;Municipal;;CORREGO BARRA DE SAN;320265;29398000;;;RODOVIA DEPUTADO ALFREDO ANTONIO;03/06/2019;"""""";;esfsantarosa@gmail.com;M;;001;;1292
-40,3700001337514;-19,8319945012663;"""""";ODONTO MOVEL;33;3270718;;Ibiraçu;Municipal;;CENTRO;320250;29670000;;;RUA DOMICIO MARTINS;06/09/2019;981299970;;sms.ibiracu@saude.es.gov.br;M;;018;;1293
-40,6602453585701;-20,3604660359075;"""""";CENTRO DE FISIOTERAPIA MUNICIPAL DE DOMINGOS MARTINS;103;7404840;;Domingos Martins;Municipal;;CENTRO;320190;29260000;;;RUA ADOLFO HULLE;27/05/2019;(27)99931-7176;;grae@domingosmartins.es.gov.br;M;;016;;1294
-40,6591451095395;-20,3597809224568;"""""";UNIDADE DE ASSISTENCIA FARMACEUTICA MUNICIPAL DE D MARTINS;178;7404832;;Domingos Martins;Municipal;;CENTRO;320190;29260000;;;BERNARDINO MONTEIRO;28/06/2019;3268-3330/998957784;;"""""";M;;009;;1295
-40,6583868516524;-20,3623265210507;"""""";UNIDADE DE REFERENCIA EM SAUDE MENTAL DE DOMINGOS MARTINS;48;7404867;;Domingos Martins;Municipal;;CENTRO;320190;29260000;;;RUA PEDRO GERHADT;02/07/2019;32682305 / 999031422;;saudemental@domingosmartins.es.gov.br;M;;017;;1296
-40,2783093172593;-20,2360118593918;"""""";ESF DE BOA VISTA;S/N;2522918;;Serra;Municipal;;BOA VISTA II;320500;29161026;;;RUA ELIAS THOMAS;19/08/2019;(27) 3328-0655;;esf.boavista.sesa@serra.es.gov.br;M;;016;;1297
-40,5381024635427;-19,014925381087;"""""";UNIDADE DE SAUDE DE SAO GABRIEL DA PALHA;221;2448890;;São Gabriel da Palha;Municipal;;CENTRO;320470;29780000;;;AV DOUTOR FERNANDO SERRA;27/11/2019;(27)3727-1485;;sms.sgpalha@saude.es.gov.br;M;;016;;1298
-40,7507160265292;-20,0300761487326;"""""";CAPS SANTA MARIA DE JETIBA;S/N;7213182;;Santa Maria de Jetibá;Municipal;;SAO SEBASTIAO DO MEI;320455;29645000;;;RUA HENRIQUE EGGERT;20/08/2019;27 3263-4862;;"""""";M;;017;;1299
-40,2919998803526;-20,3299983462963;"""""";CENTRAL DE REGULACAO CONTROLE E AVALIACAO DE VILA VELHA;1803;6662099;;Vila Velha;Municipal;;CENTRO;320520;29100041;;;RUA CASTELO BRANCO;11/09/2019;02731499510;;cmr@vilavelha.es.gov.br;M;;003;;1300
-41,0855296484158;-20,2314720938095;"""""";UNIDADE S RURAL DE ALTO GUANDU;S/N;6690041;;Afonso Cláudio;Municipal;;FAZENDA GUANDU;320010;29600000;;;LOC DE ALTO GUANDU;13/11/2019;"""""";;pmacsaude@bsline.com.br;M;;016;;1301
-40,633556916249;-20,8126628529854;"""""";SECRETARIA MUNICIPAL DE SAUDE DE ANCHIETA;S/N;6192327;;Anchieta;Municipal;;VILA RESIDENCIAL SAM;320040;29230000;;;RODOVIA DO SOL;28/11/2018;3536-3664;;"""""";M;;002;;1302
-40,8116554011232;-20,7951931493384;"""""";SECRETARIA MUNICIPAL DE SAUDE DE ICONHA;65;6559611;;Iconha;Municipal;;CENTRO;320260;29280000;;;RUA MUNIZ FREIRE;04/12/2018;"""""";;sms.iconha@saude.es.gov.br;M;;002;;1303
-40,3111569311492;-20,3179662380367;"""""";SECRETARIA DE ESTADO DA SAUDE;2025;6565301;;Vitória;Estadual;;BENTO FERREIRA;320530;29052625;;;AVENIDA MARECHAL MASCARENHAS DE MORAES;21/11/2019;27 - 31372396;;"""""";E;;002;;1304
-40,4980405197261;-20,6617205049781;"""""";PROGRAMA MUNICIPAL DE CONTROLE DO TABAGISMO;7;6153836;;Guarapari;Municipal;;MUQUICABA;320240;29215002;;;PRACA PHILOMENO RIBEIRO;24/04/2019;33616894;;"""""";M;;016;;1305
-40,3577901374859;-20,3296171490756;"""""";CEREST CENTRO ESTADUAL DE REFERENCIA EM SAUDE DO TRABALHADOR;S/N;6404251;;Cariacica;Estadual;;JARDIM AMERICA;320130;29140261;;;BR 262 KM 0;30/08/2019;27 33881668;;crst@saude.es.gov.br;E;;023;;1306
-41,1849999207017;-20,6040020089372;"""""";SECRETARIA MUNICIPAL DE SAUDE DE CASTELO;57;6497101;;Castelo;Municipal;;SANTO ANDREZINHO;320140;29360000;;;RUA JOSE ALVES RANGEL;29/08/2019;28 35426334;;SAUDECASTELO@GMAIL.COM;M;;002;;1307
-41,5078708053427;-20,2342693238246;"""""";SECRETARIA MUNICIPAL DE SAUDE;0;6441238;;Ibatiba;Municipal;;CENTRO;320245;29395000;;;RUA DIMAS AMBROSIO TRINDADE;20/08/2019;28 3543 1614;;sms.ibatiba@saude.es.gov.br;M;;002;;1308
-41,0139427300081;-19,5170522664536;"""""";CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;772;6145612;;Baixo Guandu;Municipal;;CENTRO;320080;29730000;;;RUA JUDITH LEAO CASTELO;24/07/2019;(27) 3732-1375;;pmbgcaps@gmail.com;M;;017;;1309
-40,851931862717;-19,2241350054543;"""""";UNIDADE DE SAUDE DA FAMILIA EDSON MACHADO;296;2448734;;Pancas;Municipal;;CENTRO;320400;29750000;;;RUA JOVINO NONATO DA CUNHA;05/12/2019;(27)37261634;;saude@pancas.es.gov.br;M;;001;;1310
-40,8441206196977;-19,2220366946135;"""""";HOSPITAL MUNICIPAL DE PANCAS;S/N;2448653;;Pancas;Municipal;;OPERARIO;320400;29750000;;;RUA ESPIRITO SANTO;06/12/2019;(27)37261435;;saude.pmpancas@gmail.com;M;;006;;1311
-40,9601268846751;-19,8775407851511;"""""";UBS DE JOATUBA;S/N;2449137;;Laranja da Terra;Municipal;;DISTRITO DE JOATUBA;320316;29617000;;;RUA GUILHERME PIZZAIA;06/09/2019;(27)37361323;;saude@laranjadaterra.gov.br;M;;001;;1312
-41,3795989096123;-20,7908473726969;"""""";UNIDADE DE SAUDE DA FAMILIA MOD II;S/N;2447487;;Jerônimo Monteiro;Municipal;;SANTA CLARA;320310;29550000;;;AVENIDA SEBASTIAO CARANGOLA;25/10/2019;(28)35581430;;"""""";M;;016;;1313
-41,3917548855335;-20,7877616505049;"""""";HOSPITAL DE JERONIMO MONTEIRO UIJM;34;2447894;;Jerônimo Monteiro;Municipal;;CENTRO;320310;29550000;;;AV DR JOSE FARAH;24/09/2019;(28)35581133;;uijm.direcaoabm@saude.es.gov.br;D;;006;;1314
-41,0146983935758;-19,9035232855609;"""""";UBS DA VILA;S/N;2449188;;Laranja da Terra;Municipal;;DISTRITO DA VILA DE;320316;29615000;;;RUA HENRIQUE REETZ;06/09/2019;(27)37361323;;saude@laranjadaterra.gov.br;M;;001;;1315
-40,9130216601462;-21,168609479699;"""""";UBS BOA VISTA DO SUL;S/N;2447673;;Marataízes;Municipal;;BOA VISTA DO SUL;320332;29345000;;;RUA PROJETADA;08/07/2019;"""""";;semusmarataizes@yahoo.com.br;M;;001;;1316
-39,7972864568944;-18,8058875256893;"""""";USF REGINA MARIA DA SILVA NATIVO;S/N;2484021;;São Mateus;Municipal;;NATIVO DE BARRA NOVA;320490;29946650;;;NATIVO ES 315;15/10/2019;"""""";;"""""";M;;001;;1317
-40,9814599221378;-20,0628331973857;"""""";UNIDADE S RURAL DE MATA FRIA AFONSO CLAUDIO;S/N;2403757;;Afonso Cláudio;Municipal;;MATA FRIA;320010;29600000;;;MATA FRIA;13/11/2019;"""""";;"""""";M;;013;;1318
-40,3530241955259;-20,3615184692854;"""""";UNIDADE DE SAUDE DE JARDIM MARILANDIA;S/N;6195423;;Vila Velha;Municipal;;JARDIM MARILANDIA;320520;29112355;;;RUA SOBREIRO;02/09/2019;33883744 - 33697046;;suedina.souza@vilavelha.es.gov.br;M;;001;;1319
-39,8514460386544;-18,7159638947181;"""""";USF MANOEL SALUSTIANO IDEAL;S/N;6237304;;São Mateus;Municipal;;FATIMA;320490;29933600;;;RUA ERMELINO CARNEIRO SOBRINHO;15/10/2019;(27) 3763 3153;;"""""";M;;001;;1320
-40,0554308293755;-19,4024705141476;"""""";UNIDADE DE SAUDE AVISO ETELVINA LOUREIRO SILVERIO;130;2465876;;Linhares;Municipal;;AVISO;320320;29901260;;;RUA WENCESLAU BRAZ;15/07/2019;(027 ) 3372-3301;;us.aviso@linhares.es.gov.br;M;;001;;1321
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE DE SANTA CRUZ PEDRO FELIPE SANTIAGO;S/N;2403714;;Linhares;Municipal;;SANTA CRUZ;320320;29908023;;;RUA ANTENOR ELIAS;02/12/2019;(27)3372-4594;;"""""";M;;001;;1322
-40,8436917698665;-19,2253654425444;"""""";UNIDADE DE SAUDE DA FAMILIA DE SAO PEDRO;S/N;2448718;;Pancas;Municipal;;ZONA RURAL;320400;29750000;;;RODOVIA JOSE ALVES DE SOUZA;15/07/2019;(27)37261076;;saude@pancas.es.gov.br;M;;001;;1323
-41,6540003170203;-21,0250018475461;"""""";HOSPITAL SAO JOSE;1;2547317;;São José do Calçado;Municipal;;CENTRO;320480;29470000;;;RUA DR JOSE FERNANDES MEDINA;27/09/2019;(28)35561606;;HSJC.DIRECAOGERAL@SAUDE.ES.GOV.BR;M;;006;;1324
-40,8515395266584;-19,2244280526239;"""""";UNIDADE MUNICIPAL DE VIGILANCIA SANITARIA;S/N;2445689;;Pancas;Municipal;;CENTRO;320400;29750000;;;AVENIDA ANTONIO CABALINE;16/08/2019;(27)37261063;;saude.pmpancas@gmail.com;M;;013;;1325
-41,5188572046243;-20,2375161184348;"""""";UNIDADE DE SAUDE DA ESF DE CRISCIUMA;S/N;2448211;;Ibatiba;Municipal;;CRISCIUMA;320245;29395000;;;RUA PRINCIPAL;20/08/2019;(28)35435000;;sms.ibatiba@saude.es.gov.br;M;;001;;1326
